time,t,T,s,i,open,close,high,low,volume,n
2026-01-03 01:07:00,1767402420000,1767402479999,DOGE,1m,0.1419,0.14192,0.14192,0.1419,7771.0,4
2026-01-03 01:08:00,1767402480000,1767402539999,DOGE,1m,0.14189,0.14189,0.14193,0.14186,49141.0,21
2026-01-03 01:09:00,1767402540000,1767402599999,DOGE,1m,0.14203,0.14225,0.14225,0.14203,25666.0,7
2026-01-03 01:10:00,1767402600000,1767402659999,DOGE,1m,0.14217,0.1422,0.14221,0.14217,14236.0,8
2026-01-03 01:11:00,1767402660000,1767402719999,DOGE,1m,0.1423,0.14222,0.1424,0.14222,11154.0,5
2026-01-03 01:12:00,1767402720000,1767402779999,DOGE,1m,0.14216,0.14225,0.14225,0.14216,7417.0,5
2026-01-03 01:13:00,1767402780000,1767402839999,DOGE,1m,0.14228,0.14222,0.14228,0.14222,17595.0,5
2026-01-03 01:14:00,1767402840000,1767402899999,DOGE,1m,0.1422,0.14226,0.14226,0.1422,6917.0,2
2026-01-03 01:15:00,1767402900000,1767402959999,DOGE,1m,0.14243,0.1423,0.14244,0.1423,9018.0,6
2026-01-03 01:16:00,1767402960000,1767403019999,DOGE,1m,0.1423,0.14238,0.14238,0.1423,3544.0,2
2026-01-03 01:17:00,1767403020000,1767403079999,DOGE,1m,0.14231,0.14222,0.14231,0.14222,5680.0,2
2026-01-03 01:18:00,1767403080000,1767403139999,DOGE,1m,0.14212,0.14215,0.14215,0.14212,14811.0,4
2026-01-03 01:19:00,1767403140000,1767403199999,DOGE,1m,0.14212,0.14189,0.14212,0.14189,39022.0,8
2026-01-03 01:20:00,1767403200000,1767403259999,DOGE,1m,0.14192,0.14197,0.14198,0.1418,61243.0,13
2026-01-03 01:21:00,1767403260000,1767403319999,DOGE,1m,0.14197,0.14197,0.14197,0.14197,7617.0,1
2026-01-03 01:22:00,1767403320000,1767403379999,DOGE,1m,0.14184,0.14199,0.14199,0.14184,1057.0,2
2026-01-03 01:23:00,1767403380000,1767403439999,DOGE,1m,0.14194,0.14201,0.14201,0.14194,556.0,4
2026-01-03 01:24:00,1767403440000,1767403499999,DOGE,1m,0.14208,0.14205,0.14208,0.14205,2899.0,3
2026-01-03 01:25:00,1767403500000,1767403559999,DOGE,1m,0.14204,0.14227,0.14227,0.14204,8869.0,4
2026-01-03 01:26:00,1767403560000,1767403619999,DOGE,1m,0.14219,0.14236,0.14248,0.14219,13074.0,7
2026-01-03 01:27:00,1767403620000,1767403679999,DOGE,1m,0.14256,0.14267,0.14267,0.14253,3215.0,7
2026-01-03 01:28:00,1767403680000,1767403739999,DOGE,1m,0.14267,0.14251,0.14267,0.14251,30347.0,8
2026-01-03 01:29:00,1767403740000,1767403799999,DOGE,1m,0.14254,0.14256,0.14257,0.14252,15072.0,6
2026-01-03 01:30:00,1767403800000,1767403859999,DOGE,1m,0.14262,0.1426,0.14268,0.14256,58687.0,20
2026-01-03 01:31:00,1767403860000,1767403919999,DOGE,1m,0.1426,0.14267,0.14269,0.1426,1601.0,6
2026-01-03 01:32:00,1767403920000,1767403979999,DOGE,1m,0.14269,0.14282,0.14282,0.14263,27923.0,12
2026-01-03 01:33:00,1767403980000,1767404039999,DOGE,1m,0.14281,0.14247,0.14281,0.14247,9555.0,6
2026-01-03 01:34:00,1767404040000,1767404099999,DOGE,1m,0.14227,0.14209,0.14227,0.14209,74395.0,15
2026-01-03 01:35:00,1767404100000,1767404159999,DOGE,1m,0.14214,0.14212,0.14214,0.14212,2463.0,2
2026-01-03 01:36:00,1767404160000,1767404219999,DOGE,1m,0.14227,0.14227,0.14227,0.14227,136.0,1
2026-01-03 01:37:00,1767404220000,1767404279999,DOGE,1m,0.1422,0.14225,0.14225,0.1422,22241.0,3
2026-01-03 01:38:00,1767404280000,1767404339999,DOGE,1m,0.14231,0.14237,0.14237,0.14231,17107.0,4
2026-01-03 01:39:00,1767404340000,1767404399999,DOGE,1m,0.14243,0.14246,0.14246,0.14243,3988.0,2
2026-01-03 01:40:00,1767404400000,1767404459999,DOGE,1m,0.14247,0.14238,0.14247,0.14238,927.0,2
2026-01-03 01:41:00,1767404460000,1767404519999,DOGE,1m,0.14238,0.14228,0.14238,0.14228,852.0,2
2026-01-03 01:42:00,1767404520000,1767404579999,DOGE,1m,0.14228,0.14228,0.14228,0.14228,0.0,0
2026-01-03 01:43:00,1767404580000,1767404639999,DOGE,1m,0.14231,0.14235,0.14235,0.14231,434.0,2
2026-01-03 01:44:00,1767404640000,1767404699999,DOGE,1m,0.14236,0.14225,0.14236,0.14225,7240.0,5
2026-01-03 01:45:00,1767404700000,1767404759999,DOGE,1m,0.14224,0.14224,0.14224,0.14224,125.0,1
2026-01-03 01:46:00,1767404760000,1767404819999,DOGE,1m,0.14221,0.1422,0.14221,0.1422,2827.0,3
2026-01-03 01:47:00,1767404820000,1767404879999,DOGE,1m,0.14224,0.14229,0.14234,0.14224,203458.0,22
2026-01-03 01:48:00,1767404880000,1767404939999,DOGE,1m,0.14229,0.14219,0.14229,0.14219,10116.0,5
2026-01-03 01:49:00,1767404940000,1767404999999,DOGE,1m,0.14213,0.14213,0.14213,0.14213,11843.0,3
2026-01-03 01:50:00,1767405000000,1767405059999,DOGE,1m,0.14211,0.14216,0.14216,0.14211,1695.0,6
2026-01-03 01:51:00,1767405060000,1767405119999,DOGE,1m,0.14226,0.14226,0.14244,0.14226,19231.0,7
2026-01-03 01:52:00,1767405120000,1767405179999,DOGE,1m,0.14228,0.1422,0.14228,0.1422,908.0,4
2026-01-03 01:53:00,1767405180000,1767405239999,DOGE,1m,0.14223,0.1422,0.14229,0.1422,2082.0,6
2026-01-03 01:54:00,1767405240000,1767405299999,DOGE,1m,0.14224,0.14208,0.14224,0.14208,14260.0,10
2026-01-03 01:55:00,1767405300000,1767405359999,DOGE,1m,0.1422,0.14216,0.1422,0.14216,2379.0,4
2026-01-03 01:56:00,1767405360000,1767405419999,DOGE,1m,0.14215,0.14215,0.14215,0.14215,2139.0,2
2026-01-03 01:57:00,1767405420000,1767405479999,DOGE,1m,0.1421,0.14209,0.1421,0.14209,535.0,3
2026-01-03 01:58:00,1767405480000,1767405539999,DOGE,1m,0.14216,0.14222,0.14222,0.14216,13089.0,5
2026-01-03 01:59:00,1767405540000,1767405599999,DOGE,1m,0.14219,0.14208,0.14219,0.14208,9121.0,5
2026-01-03 02:00:00,1767405600000,1767405659999,DOGE,1m,0.14207,0.14197,0.14208,0.14195,12014.0,7
2026-01-03 02:01:00,1767405660000,1767405719999,DOGE,1m,0.14191,0.14129,0.14191,0.14124,587268.0,35
2026-01-03 02:02:00,1767405720000,1767405779999,DOGE,1m,0.14135,0.14133,0.14138,0.14123,125428.0,17
2026-01-03 02:03:00,1767405780000,1767405839999,DOGE,1m,0.14152,0.14154,0.14154,0.14152,397.0,2
2026-01-03 02:04:00,1767405840000,1767405899999,DOGE,1m,0.14156,0.14156,0.14156,0.14156,107.0,1
2026-01-03 02:05:00,1767405900000,1767405959999,DOGE,1m,0.1414,0.14129,0.1414,0.14129,15623.0,10
2026-01-03 02:06:00,1767405960000,1767406019999,DOGE,1m,0.14133,0.14141,0.14145,0.14133,19437.0,11
2026-01-03 02:07:00,1767406020000,1767406079999,DOGE,1m,0.14135,0.14135,0.14135,0.14135,707.0,1
2026-01-03 02:08:00,1767406080000,1767406139999,DOGE,1m,0.14133,0.14133,0.14133,0.14133,300.0,1
2026-01-03 02:09:00,1767406140000,1767406199999,DOGE,1m,0.14131,0.14142,0.14142,0.14131,6410.0,3
2026-01-03 02:10:00,1767406200000,1767406259999,DOGE,1m,0.14142,0.14143,0.14144,0.14142,7605.0,4
2026-01-03 02:11:00,1767406260000,1767406319999,DOGE,1m,0.14157,0.14157,0.14157,0.14157,709.0,1
2026-01-03 02:12:00,1767406320000,1767406379999,DOGE,1m,0.14156,0.14148,0.14156,0.14148,5263.0,3
2026-01-03 02:13:00,1767406380000,1767406439999,DOGE,1m,0.14153,0.14172,0.14172,0.14153,10029.0,9
2026-01-03 02:14:00,1767406440000,1767406499999,DOGE,1m,0.14172,0.14172,0.14172,0.14172,0.0,0
2026-01-03 02:15:00,1767406500000,1767406559999,DOGE,1m,0.14161,0.14166,0.14166,0.14161,1337.0,2
2026-01-03 02:16:00,1767406560000,1767406619999,DOGE,1m,0.14163,0.1416,0.14163,0.1416,605000.0,5
2026-01-03 02:17:00,1767406620000,1767406679999,DOGE,1m,0.14174,0.14171,0.14175,0.14171,53938.0,8
2026-01-03 02:18:00,1767406680000,1767406739999,DOGE,1m,0.1416,0.1417,0.1417,0.1416,52353.0,5
2026-01-03 02:19:00,1767406740000,1767406799999,DOGE,1m,0.14172,0.14166,0.14172,0.14166,177081.0,15
2026-01-03 02:20:00,1767406800000,1767406859999,DOGE,1m,0.14167,0.14164,0.14167,0.14159,390657.0,10
2026-01-03 02:21:00,1767406860000,1767406919999,DOGE,1m,0.14169,0.14169,0.14169,0.14169,2117.0,1
2026-01-03 02:22:00,1767406920000,1767406979999,DOGE,1m,0.14182,0.14203,0.14207,0.14182,11049.0,11
2026-01-03 02:23:00,1767406980000,1767407039999,DOGE,1m,0.14207,0.14209,0.14209,0.14207,12715.0,4
2026-01-03 02:24:00,1767407040000,1767407099999,DOGE,1m,0.1422,0.14258,0.14258,0.1422,5031.0,11
2026-01-03 02:25:00,1767407100000,1767407159999,DOGE,1m,0.14252,0.14243,0.14252,0.14243,3664.0,4
2026-01-03 02:26:00,1767407160000,1767407219999,DOGE,1m,0.14256,0.14268,0.14287,0.14256,72284.0,11
2026-01-03 02:27:00,1767407220000,1767407279999,DOGE,1m,0.14253,0.14256,0.14257,0.1425,39845.0,8
2026-01-03 02:28:00,1767407280000,1767407339999,DOGE,1m,0.14258,0.14263,0.14264,0.14258,12291.0,5
2026-01-03 02:29:00,1767407340000,1767407399999,DOGE,1m,0.14261,0.14261,0.14261,0.14261,5701.0,5
2026-01-03 02:30:00,1767407400000,1767407459999,DOGE,1m,0.14262,0.14246,0.14262,0.14246,2937.0,3
2026-01-03 02:31:00,1767407460000,1767407519999,DOGE,1m,0.14248,0.14267,0.14267,0.14248,21550.0,6
2026-01-03 02:32:00,1767407520000,1767407579999,DOGE,1m,0.14269,0.14269,0.14269,0.14269,2500.0,1
2026-01-03 02:33:00,1767407580000,1767407639999,DOGE,1m,0.1425,0.14236,0.1425,0.14236,19363.0,9
2026-01-03 02:34:00,1767407640000,1767407699999,DOGE,1m,0.14236,0.14236,0.14236,0.14236,0.0,0
2026-01-03 02:35:00,1767407700000,1767407759999,DOGE,1m,0.1424,0.1424,0.1424,0.1424,127.0,1
2026-01-03 02:36:00,1767407760000,1767407819999,DOGE,1m,0.14238,0.14239,0.14239,0.14238,4641.0,2
2026-01-03 02:37:00,1767407820000,1767407879999,DOGE,1m,0.14236,0.14236,0.14236,0.14236,180.0,1
2026-01-03 02:38:00,1767407880000,1767407939999,DOGE,1m,0.14233,0.14233,0.14233,0.14233,6028.0,2
2026-01-03 02:39:00,1767407940000,1767407999999,DOGE,1m,0.14246,0.14247,0.14247,0.14246,54809.0,5
2026-01-03 02:40:00,1767408000000,1767408059999,DOGE,1m,0.14248,0.14253,0.14253,0.14248,2128.0,5
2026-01-03 02:41:00,1767408060000,1767408119999,DOGE,1m,0.1425,0.14255,0.14255,0.1425,60204.0,7
2026-01-03 02:42:00,1767408120000,1767408179999,DOGE,1m,0.14259,0.14274,0.14274,0.14259,9513.0,8
2026-01-03 02:43:00,1767408180000,1767408239999,DOGE,1m,0.14268,0.14265,0.14268,0.14265,1152.0,3
2026-01-03 02:44:00,1767408240000,1767408299999,DOGE,1m,0.14281,0.14312,0.14319,0.14279,22048.0,11
2026-01-03 02:45:00,1767408300000,1767408359999,DOGE,1m,0.14317,0.14305,0.14323,0.14302,35966.0,8
2026-01-03 02:46:00,1767408360000,1767408419999,DOGE,1m,0.14304,0.14301,0.14304,0.14301,883.0,2
2026-01-03 02:47:00,1767408420000,1767408479999,DOGE,1m,0.14303,0.14304,0.14304,0.14303,17131.0,2
2026-01-03 02:48:00,1767408480000,1767408539999,DOGE,1m,0.1431,0.14348,0.14355,0.1431,42200.0,17
2026-01-03 02:49:00,1767408540000,1767408599999,DOGE,1m,0.14342,0.1434,0.14363,0.14336,23245.0,12
2026-01-03 02:50:00,1767408600000,1767408659999,DOGE,1m,0.14333,0.14324,0.14333,0.14324,25241.0,7
2026-01-03 02:51:00,1767408660000,1767408719999,DOGE,1m,0.14338,0.14329,0.14338,0.14329,12966.0,13
2026-01-03 02:52:00,1767408720000,1767408779999,DOGE,1m,0.14343,0.14338,0.14343,0.14338,5246.0,4
2026-01-03 02:53:00,1767408780000,1767408839999,DOGE,1m,0.14345,0.14362,0.14362,0.14345,5361.0,6
2026-01-03 02:54:00,1767408840000,1767408899999,DOGE,1m,0.14357,0.14349,0.14357,0.14348,13584.0,8
2026-01-03 02:55:00,1767408900000,1767408959999,DOGE,1m,0.14359,0.14349,0.1436,0.14349,27057.0,9
2026-01-03 02:56:00,1767408960000,1767409019999,DOGE,1m,0.1435,0.1435,0.1435,0.1435,466.0,2
2026-01-03 02:57:00,1767409020000,1767409079999,DOGE,1m,0.14346,0.14346,0.14346,0.14346,3204.0,1
2026-01-03 02:58:00,1767409080000,1767409139999,DOGE,1m,0.14347,0.14346,0.14347,0.14345,22493.0,7
2026-01-03 02:59:00,1767409140000,1767409199999,DOGE,1m,0.14342,0.14343,0.14343,0.14342,14485.0,2
2026-01-03 03:00:00,1767409200000,1767409259999,DOGE,1m,0.14345,0.1436,0.14361,0.14345,28808.0,13
2026-01-03 03:01:00,1767409260000,1767409319999,DOGE,1m,0.14364,0.14358,0.1439,0.14358,87808.0,19
2026-01-03 03:02:00,1767409320000,1767409379999,DOGE,1m,0.14358,0.14343,0.14358,0.14334,28069.0,12
2026-01-03 03:03:00,1767409380000,1767409439999,DOGE,1m,0.14349,0.14338,0.14349,0.14338,2989.0,4
2026-01-03 03:04:00,1767409440000,1767409499999,DOGE,1m,0.1434,0.14354,0.14354,0.1434,883.0,3
2026-01-03 03:05:00,1767409500000,1767409559999,DOGE,1m,0.14356,0.14346,0.14356,0.14346,8303.0,9
2026-01-03 03:06:00,1767409560000,1767409619999,DOGE,1m,0.14349,0.14364,0.14364,0.14349,9592.0,6
2026-01-03 03:07:00,1767409620000,1767409679999,DOGE,1m,0.14367,0.14371,0.14371,0.14358,10886.0,5
2026-01-03 03:08:00,1767409680000,1767409739999,DOGE,1m,0.14371,0.14355,0.14372,0.14355,39161.0,8
2026-01-03 03:09:00,1767409740000,1767409799999,DOGE,1m,0.14352,0.14352,0.14352,0.14352,1.0,1
2026-01-03 03:10:00,1767409800000,1767409859999,DOGE,1m,0.14351,0.14351,0.14351,0.14351,2090.0,2
2026-01-03 03:11:00,1767409860000,1767409919999,DOGE,1m,0.14336,0.14335,0.14336,0.14335,2821.0,2
2026-01-03 03:12:00,1767409920000,1767409979999,DOGE,1m,0.14338,0.14338,0.14338,0.14338,2621.0,1
2026-01-03 03:13:00,1767409980000,1767410039999,DOGE,1m,0.14336,0.14328,0.14336,0.14328,22010.0,6
2026-01-03 03:14:00,1767410040000,1767410099999,DOGE,1m,0.14328,0.14327,0.14331,0.14327,42598.0,8
2026-01-03 03:15:00,1767410100000,1767410159999,DOGE,1m,0.1433,0.14348,0.14348,0.1433,6321.0,4
2026-01-03 03:16:00,1767410160000,1767410219999,DOGE,1m,0.14342,0.14343,0.14345,0.14341,6704.0,7
2026-01-03 03:17:00,1767410220000,1767410279999,DOGE,1m,0.14347,0.14347,0.14347,0.14347,2002.0,1
2026-01-03 03:18:00,1767410280000,1767410339999,DOGE,1m,0.1433,0.14346,0.14346,0.1433,5238.0,4
2026-01-03 03:19:00,1767410340000,1767410399999,DOGE,1m,0.14342,0.14342,0.14344,0.14341,35686.0,9
2026-01-03 03:20:00,1767410400000,1767410459999,DOGE,1m,0.14337,0.14338,0.14338,0.14337,11603.0,4
2026-01-03 03:21:00,1767410460000,1767410519999,DOGE,1m,0.14333,0.14342,0.14342,0.14333,10522.0,4
2026-01-03 03:22:00,1767410520000,1767410579999,DOGE,1m,0.14338,0.14331,0.14338,0.14331,1395.0,2
2026-01-03 03:23:00,1767410580000,1767410639999,DOGE,1m,0.14328,0.14313,0.14328,0.14311,69916.0,17
2026-01-03 03:24:00,1767410640000,1767410699999,DOGE,1m,0.14305,0.14305,0.14305,0.14303,2984.0,5
2026-01-03 03:25:00,1767410700000,1767410759999,DOGE,1m,0.14306,0.14305,0.14306,0.14303,56789.0,5
2026-01-03 03:26:00,1767410760000,1767410819999,DOGE,1m,0.14308,0.14308,0.14308,0.14308,4266.0,1
2026-01-03 03:27:00,1767410820000,1767410879999,DOGE,1m,0.14301,0.14306,0.14306,0.14301,7383.0,3
2026-01-03 03:28:00,1767410880000,1767410939999,DOGE,1m,0.14298,0.14305,0.14305,0.14298,1006.0,3
2026-01-03 03:29:00,1767410940000,1767410999999,DOGE,1m,0.14314,0.14323,0.14323,0.14314,12698.0,5
2026-01-03 03:30:00,1767411000000,1767411059999,DOGE,1m,0.14325,0.14352,0.14352,0.14325,4703.0,9
2026-01-03 03:31:00,1767411060000,1767411119999,DOGE,1m,0.1436,0.14349,0.1436,0.14345,100669.0,20
2026-01-03 03:32:00,1767411120000,1767411179999,DOGE,1m,0.14345,0.14345,0.14345,0.14345,3003.0,1
2026-01-03 03:33:00,1767411180000,1767411239999,DOGE,1m,0.14345,0.14345,0.14345,0.14345,1198.0,2
2026-01-03 03:34:00,1767411240000,1767411299999,DOGE,1m,0.14337,0.14338,0.14338,0.14337,1891.0,4
2026-01-03 03:35:00,1767411300000,1767411359999,DOGE,1m,0.14333,0.14334,0.14334,0.14333,3511.0,2
2026-01-03 03:36:00,1767411360000,1767411419999,DOGE,1m,0.14351,0.14351,0.14351,0.14351,122.0,1
2026-01-03 03:37:00,1767411420000,1767411479999,DOGE,1m,0.14361,0.14359,0.14361,0.14358,84965.0,12
2026-01-03 03:38:00,1767411480000,1767411539999,DOGE,1m,0.14365,0.14348,0.14365,0.14348,22280.0,9
2026-01-03 03:39:00,1767411540000,1767411599999,DOGE,1m,0.14354,0.14354,0.14354,0.14354,78.0,1
2026-01-03 03:40:00,1767411600000,1767411659999,DOGE,1m,0.14366,0.14371,0.14371,0.14365,15434.0,6
2026-01-03 03:41:00,1767411660000,1767411719999,DOGE,1m,0.14387,0.14388,0.14388,0.14387,1148.0,2
2026-01-03 03:42:00,1767411720000,1767411779999,DOGE,1m,0.14387,0.14398,0.14408,0.14383,59957.0,23
2026-01-03 03:43:00,1767411780000,1767411839999,DOGE,1m,0.14401,0.14393,0.14401,0.14388,44132.0,8
2026-01-03 03:44:00,1767411840000,1767411899999,DOGE,1m,0.14389,0.14388,0.14389,0.14384,17210.0,9
2026-01-03 03:45:00,1767411900000,1767411959999,DOGE,1m,0.14387,0.14387,0.14387,0.14383,10599.0,4
2026-01-03 03:46:00,1767411960000,1767412019999,DOGE,1m,0.14396,0.14396,0.14396,0.14396,296.0,1
2026-01-03 03:47:00,1767412020000,1767412079999,DOGE,1m,0.14391,0.14389,0.14391,0.14389,7647.0,3
2026-01-03 03:48:00,1767412080000,1767412139999,DOGE,1m,0.14404,0.14414,0.14416,0.14403,39340.0,17
2026-01-03 03:49:00,1767412140000,1767412199999,DOGE,1m,0.14414,0.14394,0.14414,0.14394,60089.0,17
2026-01-03 03:50:00,1767412200000,1767412259999,DOGE,1m,0.14394,0.14378,0.14394,0.14373,77814.0,17
2026-01-03 03:51:00,1767412260000,1767412319999,DOGE,1m,0.14378,0.14378,0.14378,0.14378,0.0,0
2026-01-03 03:52:00,1767412320000,1767412379999,DOGE,1m,0.14393,0.14392,0.14394,0.14392,18090.0,7
2026-01-03 03:53:00,1767412380000,1767412439999,DOGE,1m,0.14391,0.14394,0.14394,0.1439,179497.0,11
2026-01-03 03:54:00,1767412440000,1767412499999,DOGE,1m,0.144,0.14399,0.144,0.14399,10010.0,2
2026-01-03 03:55:00,1767412500000,1767412559999,DOGE,1m,0.14405,0.14394,0.14405,0.14394,23077.0,5
2026-01-03 03:56:00,1767412560000,1767412619999,DOGE,1m,0.14402,0.14404,0.14408,0.14402,57335.0,11
2026-01-03 03:57:00,1767412620000,1767412679999,DOGE,1m,0.14417,0.14411,0.14443,0.14411,86352.0,29
2026-01-03 03:58:00,1767412680000,1767412739999,DOGE,1m,0.14409,0.14397,0.14409,0.14394,10399.0,6
2026-01-03 03:59:00,1767412740000,1767412799999,DOGE,1m,0.14397,0.14397,0.14397,0.14397,0.0,0
2026-01-03 04:00:00,1767412800000,1767412859999,DOGE,1m,0.14401,0.14401,0.14406,0.14399,21759.0,9
2026-01-03 04:01:00,1767412860000,1767412919999,DOGE,1m,0.14399,0.14403,0.14403,0.14391,31679.0,16
2026-01-03 04:02:00,1767412920000,1767412979999,DOGE,1m,0.14406,0.14417,0.14419,0.14406,25675.0,4
2026-01-03 04:03:00,1767412980000,1767413039999,DOGE,1m,0.14412,0.14391,0.14412,0.14391,30449.0,13
2026-01-03 04:04:00,1767413040000,1767413099999,DOGE,1m,0.14387,0.14371,0.14387,0.14371,24705.0,11
2026-01-03 04:05:00,1767413100000,1767413159999,DOGE,1m,0.1437,0.1434,0.1437,0.1434,19177.0,7
2026-01-03 04:06:00,1767413160000,1767413219999,DOGE,1m,0.14341,0.14323,0.14341,0.14323,113560.0,14
2026-01-03 04:07:00,1767413220000,1767413279999,DOGE,1m,0.14321,0.14326,0.14326,0.14321,261.0,2
2026-01-03 04:08:00,1767413280000,1767413339999,DOGE,1m,0.14327,0.14331,0.14332,0.14325,4985.0,7
2026-01-03 04:09:00,1767413340000,1767413399999,DOGE,1m,0.14344,0.14342,0.14344,0.14342,4324.0,2
2026-01-03 04:10:00,1767413400000,1767413459999,DOGE,1m,0.14343,0.1435,0.1435,0.14343,5810.0,5
2026-01-03 04:11:00,1767413460000,1767413519999,DOGE,1m,0.14333,0.14333,0.14333,0.14333,288.0,1
2026-01-03 04:12:00,1767413520000,1767413579999,DOGE,1m,0.14336,0.14337,0.14337,0.14336,386.0,2
2026-01-03 04:13:00,1767413580000,1767413639999,DOGE,1m,0.1433,0.14328,0.1433,0.14328,4825.0,3
2026-01-03 04:14:00,1767413640000,1767413699999,DOGE,1m,0.14331,0.14331,0.14331,0.14331,106.0,1
2026-01-03 04:15:00,1767413700000,1767413759999,DOGE,1m,0.14333,0.14325,0.14333,0.14325,1001112.0,40
2026-01-03 04:16:00,1767413760000,1767413819999,DOGE,1m,0.14327,0.14327,0.14327,0.14327,698.0,1
2026-01-03 04:17:00,1767413820000,1767413879999,DOGE,1m,0.14324,0.14326,0.14326,0.14324,3252.0,3
2026-01-03 04:18:00,1767413880000,1767413939999,DOGE,1m,0.1433,0.1433,0.1433,0.1433,444.0,1
2026-01-03 04:19:00,1767413940000,1767413999999,DOGE,1m,0.14331,0.14335,0.14335,0.14331,255.0,2
2026-01-03 04:20:00,1767414000000,1767414059999,DOGE,1m,0.14328,0.14336,0.14336,0.14328,7570.0,2
2026-01-03 04:21:00,1767414060000,1767414119999,DOGE,1m,0.14339,0.14344,0.14344,0.14338,32988.0,5
2026-01-03 04:22:00,1767414120000,1767414179999,DOGE,1m,0.14349,0.14364,0.14364,0.14349,28594.0,4
2026-01-03 04:23:00,1767414180000,1767414239999,DOGE,1m,0.14367,0.14385,0.14385,0.14367,66445.0,17
2026-01-03 04:24:00,1767414240000,1767414299999,DOGE,1m,0.14391,0.14378,0.14391,0.14378,3524.0,2
2026-01-03 04:25:00,1767414300000,1767414359999,DOGE,1m,0.14373,0.14369,0.14373,0.14368,1514.0,4
2026-01-03 04:26:00,1767414360000,1767414419999,DOGE,1m,0.14369,0.14369,0.14369,0.14369,0.0,0
2026-01-03 04:27:00,1767414420000,1767414479999,DOGE,1m,0.14368,0.14365,0.14368,0.14365,1738.0,4
2026-01-03 04:28:00,1767414480000,1767414539999,DOGE,1m,0.14364,0.14353,0.14364,0.14353,1471.0,3
2026-01-03 04:29:00,1767414540000,1767414599999,DOGE,1m,0.14355,0.14361,0.14361,0.14355,74657.0,4
2026-01-03 04:30:00,1767414600000,1767414659999,DOGE,1m,0.14353,0.14349,0.14353,0.14349,119990.0,7
2026-01-03 04:31:00,1767414660000,1767414719999,DOGE,1m,0.14356,0.14356,0.14356,0.14356,333.0,1
2026-01-03 04:32:00,1767414720000,1767414779999,DOGE,1m,0.1435,0.14358,0.14358,0.1435,73402.0,2
2026-01-03 04:33:00,1767414780000,1767414839999,DOGE,1m,0.1436,0.14354,0.14361,0.14354,5515.0,4
2026-01-03 04:34:00,1767414840000,1767414899999,DOGE,1m,0.14342,0.14342,0.14342,0.14342,452.0,2
2026-01-03 04:35:00,1767414900000,1767414959999,DOGE,1m,0.14344,0.14342,0.14344,0.14339,31201.0,10
2026-01-03 04:36:00,1767414960000,1767415019999,DOGE,1m,0.14338,0.14331,0.14338,0.14331,5790.0,3
2026-01-03 04:37:00,1767415020000,1767415079999,DOGE,1m,0.14329,0.14328,0.14329,0.14328,1139.0,2
2026-01-03 04:38:00,1767415080000,1767415139999,DOGE,1m,0.14326,0.14313,0.14326,0.14313,57451.0,7
2026-01-03 04:39:00,1767415140000,1767415199999,DOGE,1m,0.14314,0.14311,0.14314,0.14311,380.0,2
2026-01-03 04:40:00,1767415200000,1767415259999,DOGE,1m,0.14311,0.14311,0.14311,0.14311,0.0,0
2026-01-03 04:41:00,1767415260000,1767415319999,DOGE,1m,0.14324,0.14322,0.14327,0.14322,513.0,4
2026-01-03 04:42:00,1767415320000,1767415379999,DOGE,1m,0.14322,0.1433,0.14331,0.14322,78368.0,7
2026-01-03 04:43:00,1767415380000,1767415439999,DOGE,1m,0.14321,0.14317,0.14321,0.14317,1157.0,3
2026-01-03 04:44:00,1767415440000,1767415499999,DOGE,1m,0.14315,0.14302,0.14322,0.14302,193875.0,14
2026-01-03 04:45:00,1767415500000,1767415559999,DOGE,1m,0.14304,0.14318,0.14318,0.14304,110454.0,11
2026-01-03 04:46:00,1767415560000,1767415619999,DOGE,1m,0.14318,0.14318,0.14318,0.14318,1233.0,1
2026-01-03 04:47:00,1767415620000,1767415679999,DOGE,1m,0.14321,0.14321,0.14321,0.14321,254.0,2
2026-01-03 04:48:00,1767415680000,1767415739999,DOGE,1m,0.14319,0.14317,0.14319,0.14317,524.0,2
2026-01-03 04:49:00,1767415740000,1767415799999,DOGE,1m,0.143,0.14281,0.143,0.14281,11869.0,5
2026-01-03 04:50:00,1767415800000,1767415859999,DOGE,1m,0.14274,0.14274,0.14274,0.14274,129.0,1
2026-01-03 04:51:00,1767415860000,1767415919999,DOGE,1m,0.14272,0.1427,0.14272,0.1427,2570.0,4
2026-01-03 04:52:00,1767415920000,1767415979999,DOGE,1m,0.14283,0.14281,0.14284,0.14278,1825.0,5
2026-01-03 04:53:00,1767415980000,1767416039999,DOGE,1m,0.14279,0.14279,0.14279,0.14279,279.0,1
2026-01-03 04:54:00,1767416040000,1767416099999,DOGE,1m,0.14282,0.14282,0.14282,0.14282,1389.0,2
2026-01-03 04:55:00,1767416100000,1767416159999,DOGE,1m,0.14286,0.14277,0.14286,0.14277,9599.0,2
2026-01-03 04:56:00,1767416160000,1767416219999,DOGE,1m,0.14265,0.14265,0.14265,0.14265,735.0,1
2026-01-03 04:57:00,1767416220000,1767416279999,DOGE,1m,0.14273,0.14273,0.14273,0.14273,1190.0,1
2026-01-03 04:58:00,1767416280000,1767416339999,DOGE,1m,0.14272,0.14272,0.14272,0.14272,71.0,1
2026-01-03 04:59:00,1767416340000,1767416399999,DOGE,1m,0.14277,0.14279,0.14279,0.14277,244.0,2
