Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_ta_wrapper(sma,V,20)","Exit_ta_wrapper(sma,V,20)","Entry_ta_adx_wr…(H,L,C,14)","Exit_ta_adx_wr…(H,L,C,14)"
15,9290,9291,62157.5,62040.0,62040.0,62392.5,-3625.4625,1862.9625,-0.003888468809073742,2024-10-05 16:30:00,2024-10-05 16:45:00,0 days 00:15:00,,87.204953,93.81303750000001,17.22615138809968,18.949791525914307
15,9339,9341,61847.99,61946.45799999999,61798.756,61946.45799999999,-379.8967200000975,1856.9167199999997,-0.0004094950862592816,2024-10-06 04:45:00,2024-10-06 05:15:00,0 days 00:30:00,,57.820161000000006,58.07942800000001,15.618172631688044,14.52097572439379
15,9455,9456,63215.3,63080.53,63080.53,63484.84000000001,-3915.987450000061,1894.43745,-0.004129788674577249,2024-10-07 09:45:00,2024-10-07 10:00:00,0 days 00:15:00,,174.498988,178.64191,17.551945302569333,18.966362476490833
15,9492,9492,62848.0,63073.8,62735.1,63073.8,1498.1730000000437,1888.827,0.0015892025203665576,2024-10-07 19:00:00,2024-10-07 19:00:00,0 days 00:00:00,,402.87793350000004,402.87793350000004,21.653230522764513,21.653230522764513
15,9575,9658,62230.01,61806.376,61806.376,63077.27800000001,-8215.055790000082,1860.54579,-0.008800743981882752,2024-10-08 15:45:00,2024-10-09 12:30:00,0 days 20:45:00,,373.1021585,130.606277,18.61413650166044,24.37152738622882
15,9760,9762,60940.01,60614.31800000001,60614.31800000001,61591.39399999999,-6708.694919999933,1823.3149200000003,-0.00733912462436408,2024-10-10 14:00:00,2024-10-10 14:30:00,0 days 00:30:00,,230.0556735,229.721943,20.283782185806853,23.066992185252175
15,9998,10000,62948.13,62799.4,62799.4,63245.619999999995,-4117.162949999939,1886.21295,-0.004360376233575137,2024-10-13 01:30:00,2024-10-13 02:00:00,0 days 00:30:00,,96.45972650000002,109.587485,24.987228343992733,27.24040209000271
14,10244,10244,65376.01,65124.012,65124.012,65879.976,-5354.972307999995,1827.0003080000001,-0.005850739774421863,2024-10-15 15:00:00,2024-10-15 15:00:00,0 days 00:00:00,,967.7105505,967.7105505,23.938136783329067,23.938136783329067
14,10245,10250,65407.99,66763.94999999998,64730.01,66763.94999999998,17133.032839999785,1850.4071599999997,0.01871006982480244,2024-10-15 15:15:00,2024-10-15 16:30:00,0 days 01:15:00,,1031.829088,1195.1992515,22.737605325593872,19.206122640937373
14,10383,10394,67594.63,67388.388,67388.388,68007.14399999999,-4777.150251999978,1889.762252,-0.005048108377840068,2024-10-17 01:45:00,2024-10-17 04:30:00,0 days 02:45:00,,122.63141449999999,153.71615,9.043334654306603,10.135563253845998
14,10401,10401,67299.99,67433.29199999997,67233.32400000001,67433.29199999997,-20.03794800046262,1886.2659479999998,-2.1267194839556542e-05,2024-10-17 06:15:00,2024-10-17 06:15:00,0 days 00:00:00,,182.27217050000002,182.27217050000002,13.458997638922297,13.458997638922297
14,10405,10408,67188.02,67396.09199999999,67083.98400000001,67396.09199999999,1028.830431999798,1884.1775679999998,0.0010937647515134848,2024-10-17 07:15:00,2024-10-17 08:00:00,0 days 00:45:00,,200.00544449999998,204.45506000000003,15.37391610368006,15.250794984030982
14,10423,10423,66867.99,66796.21999999999,66796.21999999999,67011.53000000004,-2876.078940000261,1871.2989400000001,-0.0030722354597471197,2024-10-17 11:45:00,2024-10-17 11:45:00,0 days 00:00:00,,297.76751349999995,297.76751349999995,18.51625816702834,18.51625816702834
14,10424,10426,66872.44,67158.67799999999,66729.306,67158.67799999999,2130.896347999762,1876.4356520000001,0.0022760778879907222,2024-10-17 12:00:00,2024-10-17 12:30:00,0 days 00:30:00,,288.112132,294.0637825,19.059949934519373,17.799226925213137
14,10431,10497,67211.99,68326.83600000001,66654.582,68326.83600000001,13710.30043600007,1897.5435640000003,0.014570423729456664,2024-10-17 13:45:00,2024-10-18 06:15:00,0 days 16:30:00,,339.807154,290.42068850000004,16.77765568343342,26.59611304382988
14,10609,10609,68322.0,68296.334,68296.334,68373.36199999998,-2271.980675999964,1912.656676,-0.0023752866426626934,2024-10-19 10:15:00,2024-10-19 10:15:00,0 days 00:00:00,,77.90431050000001,77.90431050000001,14.303747998117139,14.303747998117139
