Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_ta_wrapper(sma,V,20)","Exit_ta_wrapper(sma,V,20)","Entry_ta_adx_wr…(H,L,C,14)","Exit_ta_adx_wr…(H,L,C,14)"
15,7456,7457,58497.11,58007.6,58007.6,59476.1,-9090.22065000003,1747.5706500000001,-0.010359737600712241,2024-09-16 14:00:00,2024-09-16 14:15:00,0 days 00:15:00,,274.658502,295.6681265,21.69404154651737,23.73965509114924
15,7631,7631,59920.01,59840.018,59840.018,60079.96400000001,-2996.2804200000846,1796.40042,-0.003333644770753613,2024-09-18 09:45:00,2024-09-18 09:45:00,0 days 00:00:00,,159.70089800000002,159.70089800000002,22.07998643026634,22.07998643026634
14,7789,7790,62709.29,62938.98800000001,62594.456,62938.98800000001,1456.696108000157,1759.0758920000003,0.0016592393567206039,2024-09-20 01:15:00,2024-09-20 01:30:00,0 days 00:15:00,,185.00450800000002,190.716181,24.966223319092983,23.931401939029847
14,7838,7838,62917.99,62760.432,62760.432,63233.10599999999,-3965.3099079999615,1759.4979079999998,-0.004501676261431742,2024-09-20 13:30:00,2024-09-20 13:30:00,0 days 00:00:00,,257.8692295,257.8692295,18.392434829114055,18.392434829114055
14,7886,7900,63022.0,62814.292,62814.292,63437.416,-4669.6200879999815,1761.7080879999999,-0.005292505664688448,2024-09-21 01:30:00,2024-09-21 05:00:00,0 days 03:30:00,,113.45470200000001,99.00909300000001,13.863838402766985,21.60120127747598
14,8002,8002,63012.01,62898.218,62898.218,63239.564,-3355.831192000018,1762.743192,-0.0038040720808621017,2024-09-22 06:30:00,2024-09-22 06:30:00,0 days 00:00:00,,90.86118950000001,90.86118950000001,12.164659046900592,12.164659046900592
14,8013,8013,62870.01,62815.236000000004,62815.236000000004,62979.558,-2526.4294439999667,1759.593444,-0.0028703549752894467,2024-09-22 09:15:00,2024-09-22 09:15:00,0 days 00:00:00,,75.7398345,75.7398345,11.366831932022755,11.366831932022755
14,8033,8056,62679.28,63234.286,62401.792,63234.286,6007.294076000017,1762.789924,0.0068458417837600465,2024-09-22 14:15:00,2024-09-22 20:00:00,0 days 05:45:00,,142.7692265,138.8172295,17.392072533047628,15.77854332922446
14,8106,8123,63570.0,63280.0,63280.0,64150.0,-5835.9,1775.9,-0.0065573383671543375,2024-09-23 08:30:00,2024-09-23 12:45:00,0 days 04:15:00,,230.5935005,194.471711,17.726359384833454,23.2501954637327
14,8158,8170,63365.8,63055.228,63055.228,63986.944,-6117.902392000002,1769.8943920000002,-0.006896354626628269,2024-09-23 21:30:00,2024-09-24 00:30:00,0 days 03:00:00,,139.18554550000002,151.473477,15.562895062948659,26.962930755335446
14,8223,8224,63629.99,63401.358,63401.358,64087.25399999999,-4979.286871999969,1778.438872,-0.005589555302460277,2024-09-24 13:45:00,2024-09-24 14:00:00,0 days 00:15:00,,177.18018700000005,214.39684800000003,22.491289736108953,21.445940908606964
14,8227,8228,62921.95,63331.20999999999,62717.32,63331.20999999999,3962.0957599999265,1767.54424,0.004497744268891752,2024-09-24 14:45:00,2024-09-24 15:00:00,0 days 00:15:00,,298.980993,308.15625950000003,21.951434341891158,20.598047933736705
14,8291,8291,63967.01,63869.884,63869.884,64161.26200000001,-3149.4805160000537,1789.716516,-0.0035168580491725574,2024-09-25 06:45:00,2024-09-25 06:45:00,0 days 00:00:00,,144.60393150000002,144.60393150000002,22.650874414556426,22.650874414556426
13,8578,8578,65885.59,65814.322,65814.322,66028.12599999999,-2638.582855999953,1712.098856,-0.0030806115874502022,2024-09-28 06:30:00,2024-09-28 06:30:00,0 days 00:00:00,,98.13768250000001,98.13768250000001,13.81612004993834,13.81612004993834
